fs_recode,laptop_recode,VEH,english_hh,single_parent,nonfamily,HINCP,HUGCL,children,good_english_speaker,multigen,NR,unmarried_partner,samesex_marriage,tenure_own
0.0,1.0,2.0,1.0,0.0,0.0,309800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,22500.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,90000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1.0,0.0,1.0,216000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,61400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,65000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,1.0,0.0,52000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,1.0,0.0,1.0,43000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,60000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,98400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,76500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1.0,0.0,0.0,84500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,0.0,87000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,5.0,0.0,0.0,1.0,92000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,3.0,0.0,0.0,0.0,136000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,1.0,0.0,40000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1.0,0.0,0.0,100000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,161080.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,9000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,19200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,1.0,86000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,1.0,0.0,62000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,194040.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,3.0,1.0,0.0,1.0,482000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,143500.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,16900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,30000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,38000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,27000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,1.0,0.0,175000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,3.0,0.0,0.0,0.0,84400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,33600.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,84000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,115000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,3.0,0.0,0.0,0.0,46200.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,0.0,350000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,1.0,46000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,56000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,48000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,39000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,160000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,1.0,51000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,0.0,0.0,105000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,1.0,0.0,34100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0,0.0,1.0,3900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,30000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,0.0,0.0,64500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,492000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0,45000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,34800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,67401.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,4.0,1.0,0.0,1.0,27000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,105600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,82000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,1.0,0.0,0.0,69000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1.0,0.0,0.0,328800.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,24300.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,0.0,42000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,41600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,1.0,1.0,0.0,105800.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,54400.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,36400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,70000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,210000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,123700.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,52000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,64400.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,57000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,63000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,119000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,20000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,11300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,24000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,30000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,4000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,1.0,0.0,18000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,49900.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,75000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,105000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,0.0,102700.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,75000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,80000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,4.0,1.0,0.0,1.0,43050.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,1.0,0.0,1.0,45100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,42200.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,151000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,1.0,0.0,1.0,89060.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,29000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,163500.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,112000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,95000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,36000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,1.0,0.0,30700.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1800.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,100000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,101200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,180000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,0.0,0.0,210000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,14600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,50000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,87000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,62000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,94600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,0.0,100000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,8000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,54400.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,42000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,57000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,130300.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,7500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,25000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,1.0,0.0,14000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0,0.0,1.0,63000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,4.0,1.0,0.0,1.0,70200.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,27000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,30000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,119000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,30500.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,80000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,12600.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,12000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,65000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,161000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,75000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,501700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,6000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,52000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,498000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,1.0,92000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,0.0,0.0,35800.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,161400.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,2.0,1.0,1.0,0.0,43000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,51200.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,90000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,111000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,250000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,4.0,0.0,0.0,0.0,101400.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,100000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,9500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,4.0,1.0,0.0,0.0,484000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,206000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,1.0,0.0,130000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,120110.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,57000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,9400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,20000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,152000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,0.0,1.0,110000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,35000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,5.0,1.0,0.0,0.0,259500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,4.0,1.0,0.0,0.0,130790.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,1.0,0.0,65000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,40700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,16000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,35100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,0.0,1.0,74000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,90000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,1.0,25200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,1200.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,1.0,0.0,71000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,150000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,0.0,139000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,1.0,210000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,32000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,19200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,16200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,0.0,0.0,130500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,65000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,50000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,11500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,16900.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,41800.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,21300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,1.0,262800.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,101000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,1.0,42000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,16000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,64800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,50000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,212000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,0.0,72200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,0.0,1.0,127200.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,75620.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,0.0,64600.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0,0.0,1.0,20000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,445000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,63000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,175000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,39000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1.0,1.0,0.0,132500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,62000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,60600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,77800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,60000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,1.0,165000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,3.0,0.0,0.0,0.0,118800.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,60000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,3.0,1.0,0.0,1.0,30000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,39300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,120010.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,135500.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,68800.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,1.0,135000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,201000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,57000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,2.0,1.0,0.0,0.0,98000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,1.0,180200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,43900.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,93990.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,28700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,57000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,58200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,11000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,82000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,1.0,71000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,92000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,100000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,19400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
